,metascore,userscore,year,mean_userscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,name
1199,68.0,7.05,2017,6.530922809560577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fate/Extella: The Umbral Star
1200,71.25,6.375,2018,6.7062905372731745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fe
1201,46.0,5.1000000000000005,2018,4.680312132689043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fear Effect Sedna
1202,71.0,6.6285024154589465,2017,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fearful Symmetry & The Cursed Prince
1203,54.0,4.566666666666666,2019,5.489818181818181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Feather
1204,62.0,6.6802631578947365,2015,6.182339596794815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feist
1205,69.66666666666667,7.566666666666667,2019,6.578934454766497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix the Reaper
1206,84.0,6.75,2018,7.433042254298803,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fell Seal: Arbiter's Mark
1207,71.0,5.0,2016,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fenix Furia
1208,75.0,6.9,2014,6.911874548345132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fenix Rage
1209,76.0,7.6,2019,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feudal Alloy
1210,90.5,6.550000000000001,2013,7.901131465517242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fez
1211,75.0,7.7,2019,6.911874548345132,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Field of Glory: Empires
1212,77.0,6.7843750000000025,2019,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fight'N Rage
1213,23.0,2.8,2013,2.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fighter Within
1214,76.0,7.7,2017,6.969086469919568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Figment
1215,61.0,6.4,2016,5.9864039408866985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Filthy Lucre
1216,52.0,1.8,2019,5.230020283975659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fimbul
1217,58.5,5.6,2013,5.677620961414065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Final Exam
1218,69.0,8.5,2016,6.605925653294072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy Explorers
1219,81.66666666666667,8.5,2017,7.271399106673723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy IX
1220,71.0,7.6000000000000005,2015,6.68326490232261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy Type-0 HD
1221,82.0,8.3,2019,7.308272008597604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy VII
1222,80.0,7.0,2019,7.268050276368594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy VIII Remastered
1223,84.66666666666667,8.766666666666667,2016,7.460225288772058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy X / X-2 HD Remaster
1224,84.66666666666667,8.5,2018,7.468503242912438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XII: The Zodiac Age
1225,82.33333333333333,6.666666666666667,2013,7.308392330161681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XIV Online: A Realm Reborn
1226,86.0,8.350000000000001,2015,7.557812500000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XIV: Heavensward
1227,91.0,8.600000000000001,2019,8.024137931034485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XIV: Shadowbringers
1228,88.0,8.399999999999999,2017,7.819957285239676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XIV: Stormblood
1229,82.0,7.699999999999999,2016,7.318336105937321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XV
1230,69.0,7.5,2018,6.605925653294072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XV Pocket Edition HD
1231,59.0,8.7,2017,5.988887299771167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XV: Episode Gladiolus
1232,65.0,8.8,2017,6.375791893818464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XV: Episode Prompto
1233,77.0,8.7,2018,7.026298391494004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XV: Royal Edition
1234,85.0,8.1,2018,7.522535211267606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Final Fantasy XV: Windows Edition
1235,81.0,8.3,2017,7.311510194404932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Finding Paradise
1236,81.0,8.6,2017,7.311510194404932,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem Echoes: Shadows of Valentia
1237,86.0,8.3,2016,7.557812500000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem Fates: Birthright
1238,87.0,8.1,2016,7.730612244897956,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem Fates: Conquest
1239,88.0,7.6,2016,7.650666666666669,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem Fates: Revelation
1240,88.0,8.1,2016,7.650666666666669,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem Fates: Special Edition
1241,71.5,8.0,2017,6.694332802723594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fire Emblem Warriors
1242,92.0,9.1,2013,8.061111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem: Awakening
1243,89.0,8.7,2019,7.909302325581396,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fire Emblem: Three Houses
1244,79.0,7.3,2018,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fire Pro Wrestling World
1245,35.0,4.0,2013,5.071428571428571,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Fireburst
1246,60.0,6.7,2014,5.883031910618117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Firefall
1247,79.0,8.3,2018,7.1832070707070725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Firewall Zero Hour
1248,80.66666666666667,6.1000000000000005,2016,7.271645311022095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Firewatch
1249,50.0,5.4,2018,5.288709677419356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fishing Sim World
1250,73.0,7.5,2013,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fist Puncher
1251,63.0,5.2,2014,6.0412192304274415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fist of Jesus
1252,52.0,7.15,2013,5.559387871387873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fist of the North Star: Ken's Rage 2
1253,72.0,8.0,2018,6.72193452683688,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fist of the North Star: Lost Paradise
1254,66.0,7.0,2019,6.423721167641541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fitness Boxing
1255,78.0,7.1,2014,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five Nights at Freddy's
1256,68.0,6.9,2015,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five Nights at Freddy's 3
1257,80.0,7.9,2019,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five Nights at Freddy's VR: Help Wanted
1258,69.0,6.1,2015,6.605925653294072,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flame Over
1259,63.5,6.4,2015,6.1575040344566805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flashback
1260,82.0,8.2,2018,7.308272008597604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flat Heroes
1261,64.0,6.15,2017,6.310284214062582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FlatOut 4: Total Insanity
1262,78.0,7.35,2017,7.124470401881171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinthook
1263,53.0,6.0,2017,5.647437114380636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flip Wars
1264,81.0,7.599999999999998,2018,7.254184544088391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flipping Death
1265,64.0,4.8999999999999995,2014,6.261972334115568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flockers
1266,72.0,6.8,2018,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood of Light
1267,76.0,7.6,2017,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Floor Kids
1268,37.0,4.3,2014,5.116666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluster Cluck
1269,58.0,6.2349999999999985,2014,6.064729729729731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flyhunter Origins
1270,78.0,3.5,2017,7.042202473015331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flywrench
1271,85.0,5.7,2013,7.522535211267606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2014
1272,80.0,6.1,2014,7.268050276368594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2015
1273,81.0,6.9,2015,7.311510194404932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2016
1274,80.0,5.3,2016,7.268050276368594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2017
1275,82.0,5.8,2017,7.308272008597604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2018
1276,86.0,6.5,2018,7.557812500000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2019
1277,69.0,6.8,2018,6.605925653294072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager 2019 Touch
1278,67.0,7.4,2014,6.455919965827083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager Classic 2014
1279,77.0,7.1,2018,7.026298391494004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Football Manager Touch 2018
1280,77.66666666666667,5.733333333333333,2017,7.06876669037205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For Honor
1281,78.0,3.4,2018,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For Honor: Marching Fire
1282,78.0,7.75,2018,7.104752731100538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,For the King
1283,78.0,8.25,2019,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forager
1284,79.0,6.5,2018,7.116085005959596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forgotton Anne
1285,78.0,5.3,2017,7.042202473015331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forma.8
1286,69.0,6.7,2016,6.605925653294072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fortified
1287,80.66666666666667,3.9,2017,7.226291561629991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fortnite
1288,86.0,8.3,2014,7.557812500000002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 2
1289,61.0,8.0,2015,5.9864039408866985,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 2 Presents Fast & Furious
1290,82.0,7.5,2014,7.308272008597604,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 2: Storm Island
1291,88.5,7.45,2016,7.790975215517243,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 3
1292,87.0,7.6,2016,7.730612244897956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 3: Blizzard Mountain
1293,87.0,7.5,2017,7.730612244897956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 3: Hot Wheels
1294,90.0,7.699999999999999,2018,7.85588888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 4
1295,77.0,5.7,2019,7.026298391494004,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Horizon 4: LEGO Speed Champions
1296,79.0,6.0,2013,7.1832070707070725,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Motorsport 5
1297,87.0,7.7,2015,7.730612244897956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Motorsport 6
1298,84.0,5.1,2017,7.433042254298803,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Forza Motorsport 7
1299,57.0,5.3,2015,5.472210012210013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fossil Fighters: Frontier
1300,68.0,5.366666666666667,2014,6.545190824743229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Foul Play
1301,79.0,7.6,2016,7.1832070707070725,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Fractured Space
1302,68.33333333333333,6.59068100358423,2016,6.534266557572136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fragments of Him
1303,64.0,6.221666666666667,2016,6.168317201562236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Franchise Hockey Manager 3
1304,68.0,7.6,2018,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frantics
1305,83.0,8.466666666666667,2015,7.31473520247571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Freedom Planet
1306,73.0,8.3,2014,6.674957745178337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Freedom Wars
1307,68.0,5.4,2019,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday The 13th: The Game - Ultimate Slasher Switch Edition
1308,76.0,7.8,2018,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday the 13th: Killer Puzzle
1309,58.333333333333336,5.866666666666667,2017,5.873414998718011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday the 13th: The Game
1310,84.0,8.4,2018,7.310771581359817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frostpunk
1311,87.5,7.699999999999999,2019,7.690639455782312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frostpunk: Console Edition
1312,79.0,6.5,2015,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frozen Cortex
1313,76.0,7.2,2018,6.980890527393748,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Frozen Synapse 2
1314,84.0,7.2,2014,7.310771581359817,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Frozen Synapse Prime
1315,69.0,7.8,2015,6.605925653294072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruit Ninja Kinect 2
1316,51.0,1.3,2013,5.346476761619193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fuel Overdose
1317,72.0,6.9,2014,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full Bore
1318,80.0,6.8,2018,7.217204879806369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full Metal Furies
1319,66.0,6.0,2016,6.423721167641541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Full Mojo Rampage
1320,76.5,7.4,2017,7.003594459443876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full Throttle Remastered
1321,43.0,4.3,2015,4.10625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Funk of Titans
1322,76.0,7.625,2016,6.954056815633718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Furi
1323,62.5,5.5,2013,6.119033245455531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fuse
1324,76.0,6.8,2017,6.980890527393748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Future Unfolding
1325,69.0,6.15,2014,6.525374819498401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Futuridium EP Deluxe
1326,77.0,6.9,2017,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNOG
1327,75.0,5.2,2019,6.833300056782261,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,GRID
1328,80.0,6.066666666666666,2013,7.206174919327178,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,GRID 2
1329,76.75,6.85,2015,7.012289660103167,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,GRID Autosport
1330,68.25,6.324999999999999,2018,6.499658757705558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GRIP: Combat Racing
1331,83.5,8.7,2018,7.317966799414763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRIS
1332,54.0,6.1,2015,5.489818181818181,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,GUNS UP!
1333,74.0,7.7,2014,6.782739952153117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition
1334,61.0,7.1,2018,5.9864039408866985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gal Metal
1335,59.0,6.65,2018,5.921434993878176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gal*Gun 2
1336,64.0,6.7,2016,6.168317201562236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gal*Gun: Double Peace
1337,81.0,6.6,2014,7.311510194404932,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Galactic Civilizations III
1338,85.0,6.7,2017,7.522535211267606,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Galactic Civilizations III: Crusade
1339,66.0,7.0,2016,6.423721167641541,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Galactic Civilizations III: Mercenaries
1340,80.0,6.55,2015,7.175237240806467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galak-Z: The Dimensional
1341,62.0,6.3,2018,6.196847260483622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galak-Z: Variant S
1342,66.0,5.769230769230768,2019,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galaxy Champions TV
1343,61.0,6.5,2013,5.9864039408866985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Game & Wario
1344,68.0,8.0,2013,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Game Dev Tycoon
1345,66.5,6.45,2015,6.387121427428154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: A Telltale Games Series
1346,74.33333333333333,6.8,2015,6.843657623494667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: Episode Five - A Nest of Vipers
1347,76.66666666666667,7.266666666666667,2015,6.989768804346979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: Episode Four - Sons of Winter
1348,77.33333333333333,7.5,2014,7.068741072069244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: Episode One - Iron From Ice
1349,75.0,6.933333333333334,2015,6.964686587750823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: Episode Six - The Ice Dragon
1350,75.66666666666667,7.533333333333334,2015,7.0028278688004475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: Episode Three - The Sword in the Darkness
1351,72.66666666666667,7.433333333333334,2015,6.753924641955386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game of Thrones: Episode Two - The Lost Lords
1352,69.0,6.5,2017,6.605925653294072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gang Beasts
1353,63.0,6.8,2018,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garage
1354,43.0,4.250000000000001,2014,4.10625,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Gardening Mama 2: Forest Friends
1355,67.5,8.3,2014,6.435902502830979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gas Guzzlers Extreme
1356,75.5,7.65,2019,6.952570798771976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gato Roboto
1357,68.0,7.1,2014,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gauntlet
1358,71.0,6.8,2015,6.621082125603873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gauntlet: Slayer Edition
1359,64.0,6.5,2017,6.168317201562236,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Gear.Club Unlimited
1360,57.0,5.3,2018,5.472210012210013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Gear.Club Unlimited 2
1361,82.5,7.65,2019,7.311140887882375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gears 5
1362,85.0,6.800000000000001,2016,7.434292040679909,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gears of War 4
1363,79.0,5.6,2013,7.1832070707070725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gears of War: Judgment
1364,82.0,7.6,2015,7.308272008597604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gears of War: Ultimate Edition
1365,73.0,3.8,2016,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gears of War: Ultimate Edition for Windows 10
1366,58.5,5.9,2016,5.765518706122811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemini: Heroes Reborn
1367,32.0,3.6,2018,3.2454545454545456,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gene Rain
1368,48.666666666666664,5.566666666666666,2019,5.16501828669706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Generation Zero
1369,66.66666666666667,3.6333333333333333,2019,6.41005427356113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Genesis Alpha One
1370,68.0,7.9,2018,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Genital Jousting
1371,82.0,7.133333333333333,2014,7.338004763524094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geometry Wars 3: Dimensions
1372,73.0,7.8,2017,6.735971473042447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Get Even
1373,80.0,7.5,2016,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghost 1.0
1374,67.0,6.4,2017,6.459390893660251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghost Blade HD
1375,80.0,7.1,2019,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghost Giant
1376,75.0,8.4,2018,6.911874548345132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghost of a Tale
1377,31.0,0.8,2016,3.247727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghostbusters
1378,68.0,6.233333333333334,2019,6.523125620706654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghostbusters: The Video Game Remastered
1379,32.0,4.7,2015,3.2454545454545456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giana Sisters: Dream Runners
1380,69.0,7.0,2013,6.605925653294072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giana Sisters: Twisted Dreams
1381,74.0,7.4,2018,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giana Sisters: Twisted Dreams - Owltimate Edition
1382,74.0,6.7,2019,6.782739952153117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gibbous -  A Cthulhu Adventure
1383,65.33333333333333,6.292982456140351,2019,6.369562397379262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Wrecker Alt.
1384,75.0,8.350000000000001,2017,6.881815239773433,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Gigantic
1385,73.0,6.4,2014,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gigantic Army
1386,34.5,5.2,2013,4.578571428571428,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Girl Fight
1387,62.0,7.6,2018,6.196847260483622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Go Vacation
1388,76.0,6.6,2014,6.980890527393748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GoD Factory: Wingmen
1389,79.0,7.7,2017,7.1832070707070725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GoNNER
1390,57.666666666666664,6.233333333333333,2014,5.9696713681979965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Goat Simulator
1391,71.0,7.050000000000001,2016,6.640441699236204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,God Eater 2: Rage Burst
1392,72.0,7.199999999999999,2019,6.674968067786954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,God Eater 3
1393,70.0,6.9,2016,6.714134938538741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,God Eater Resurrection
1394,58.0,6.55,2013,6.064729729729731,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,God Mode
1395,70.0,7.1,2018,6.714134938538741,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,God Wars The Complete Legend
1396,74.0,6.7,2017,6.782739952153117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,God Wars: Future Past
1397,94.0,9.1,2018,7.500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God of War
1398,73.0,7.6,2014,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God of War Collection
1399,81.0,8.0,2015,7.311510194404932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God of War III Remastered
1400,80.0,7.6,2013,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God of War: Ascension
1401,75.0,8.266666666666667,2019,6.90538791488536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,God's Trigger
1402,64.0,6.4,2014,6.168317201562236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gods Will Be Watching
1403,38.0,3.1,2015,3.730769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Godzilla
1404,79.0,7.0,2016,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goetia
1405,66.0,5.769230769230768,2019,6.423721167641541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Golem Gates
1406,78.0,7.8,2019,7.042202473015331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Golf Peaks
1407,78.0,8.3,2017,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golf Story
