,openscore,name,year_x,metascore,userscore,year_y,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling
1494,81,Dark Souls III: The Ringed City,2017,82.0,8.149999999999999,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1495,80,Ode,2017,75.0,6.7,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1496,80,Hakuoki: Kyoto Winds,2017,83.0,7.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,80,The Elder Scrolls: Legends,2017,80.0,5.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,80,Football Manager 2018,2017,82.0,5.8,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1499,80,Raw Data,2017,87.0,6.6,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,80,Torment: Tides of Numenera,2017,78.66666666666667,6.833333333333333,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1501,80,Stories Untold,2017,81.0,7.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,80,Pokken Tournament DX,2017,79.0,7.5,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,80,Little Red Lie,2017,77.0,3.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,80,Tales of Berseria,2017,79.5,6.7,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1505,80,20XX,2017,77.0,7.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,80,Crash Bandicoot N. Sane Trilogy,2017,78.25,8.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,80,Slime-san,2017,82.0,8.4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,80,Subsurface Circular,2017,79.0,7.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,80,NBA 2K18,2017,79.66666666666667,2.5,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1510,80,Battle Chasers: Nightwar,2017,79.25,7.175000000000001,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1511,80,Life is Strange: Before the Storm,2017,77.0,7.85,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,80,Chaos;Child,2017,76.0,8.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,80,Tooth and Tail,2017,80.0,7.5,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1514,80,The Evil Within 2,2017,79.33333333333333,8.833333333333334,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,80,Antihero,2017,81.0,6.9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1516,79,Fast RMX,2017,81.0,7.9,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1517,79,Wonder Boy: The Dragon's Trap,2017,79.33333333333333,7.8999999999999995,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,79,She Remembered Caterpillars,2017,79.0,6.949999999999999,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,79,Children of Zodiarcs,2017,77.0,6.7,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520,79,Albion Online,2017,72.0,4.5,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521,79,Apollo Justice: Ace Attorney,2017,77.0,7.9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,79,Blossom Tales: The Sleeping King,2017,80.0,8.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,79,Crawl,2017,76.0,7.8,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1524,79,Fight'N Rage,2017,77.0,6.7843750000000025,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,79,RiME,2017,76.0,6.95,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1526,79,Super Hydorah,2017,82.0,6.8981707317073155,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,79,Ys Origin,2017,79.0,6.75,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1528,79,Rising Storm 2: Vietnam,2017,81.0,7.6,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,79,Monster Hunter Stories,2017,79.0,8.1,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1530,79,Purrfect Date,2017,72.0,4.6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,79,Life is Strange: Before the Storm - Episode 2: Brave New World,2017,79.0,8.1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,79,Shooty Fruity,2017,79.0,6.5,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,79,Darkest Dungeon: The Crimson Court,2017,82.0,6.3,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1534,79,Little Nightmares,2017,80.66666666666667,7.933333333333333,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,79,Blaster Master Zero,2017,78.0,7.6,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,79,Figment,2017,76.0,7.7,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,79,High Hell,2017,79.0,7.0,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,78,The Disney Afternoon Collection,2017,76.66666666666667,6.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,78,Drifting Lands,2017,71.0,6.6285024154589465,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,78,Style Savvy: Styling Star,2017,80.0,7.2,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1541,78,Call of Duty: Infinite Warfare - Sabotage,2017,76.0,1.7,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,78,Life is Strange: Before the Storm - Episode 1: Awake,2017,79.0,7.833333333333333,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,78,The Metronomicon: Slay the Dance Floor,2017,79.0,6.9,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,78,Cosmic Star Heroine,2017,77.0,7.433333333333333,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1545,78,Master X Master,2017,76.0,7.7,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1546,78,Embers of Mirrim,2017,76.5,7.180580357142857,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,78,Yomawari: Midnight Shadows,2017,77.0,6.8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,78,Observer,2017,79.33333333333333,7.533333333333334,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,78,Everybody's Golf,2017,78.0,7.7,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1550,78,Call of Duty: WWII,2017,77.33333333333333,3.9666666666666663,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,78,Ever Oasis,2017,76.0,8.1,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1552,78,Halo Wars 2,2017,74.5,5.9,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1553,78,Lode Runner Legacy,2017,74.0,7.5,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,78,The Long Dark,2017,75.66666666666667,7.8,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1555,78,X-Morph: Defense,2017,75.0,7.6,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1556,78,Bomber Crew,2017,74.66666666666667,6.8,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1557,78,The Legend of Zelda: Breath of the Wild - The Master Trials,2017,78.0,7.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,78,Vanquish,2017,78.0,8.8,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1559,78,A Hat in Time,2017,77.33333333333333,8.166666666666666,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,78,LocoRoco 2 Remastered,2017,79.0,6.9,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,78,The Elder Scrolls Online: Morrowind,2017,76.0,6.133333333333333,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1562,78,Battlestar Galactica Deadlock,2017,76.5,7.1011520737327185,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1563,78,Heat Signature,2017,79.0,7.5,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,78,Shadow Bug,2017,75.0,5.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,77,Sniper Elite 4,2017,78.66666666666667,7.066666666666666,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,77,ECHO,2017,75.5,6.95,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,77,Super Rude Bear Resurrection,2017,78.0,5.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,77,Battlefield 1: They Shall Not Pass,2017,76.0,5.0,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,77,Nidhogg 2,2017,76.0,6.666666666666667,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,77,Tacoma,2017,78.0,6.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,77,Aaero,2017,78.5,5.8,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,77,Forma.8,2017,78.0,5.3,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,77,Sine Mora EX,2017,77.0,7.458014184397164,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,77,Cattails,2017,75.0,7.3,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1575,77,The Inner World: The Last Wind Monk,2017,79.0,6.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,77,2064: Read Only Memories,2017,76.0,3.4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,77,Candleman,2017,78.0,7.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,77,Graceful Explosion Machine,2017,76.0,7.4234090909090895,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,77,LawBreakers,2017,76.0,6.15,2017,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1580,77,Deus Ex: Mankind Divided - A Criminal Past,2017,81.0,6.6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,77,Kingdoms and Castles,2017,72.0,7.5,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1582,77,Darkwood,2017,78.5,7.625,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,77,For Honor,2017,77.66666666666667,5.733333333333333,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,77,Culdcept Revolt,2017,74.0,8.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,77,Ruiner,2017,74.33333333333333,7.466666666666666,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,77,Milkmaid of the Milky Way,2017,74.0,7.1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,77,Herald: An Interactive Period Drama,2017,77.0,7.061160714285714,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,77,Serious Sam's Bogus Detour,2017,76.0,8.3,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,77,NHL 18,2017,76.0,3.7,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1590,77,Slayaway Camp: Butcher's Cut,2017,79.0,7.9,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,77,Ittle Dew 2+,2017,77.0,7.9,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1592,76,Super Cloudbuilt,2017,76.0,7.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,76,Flinthook,2017,78.0,7.35,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,76,Zwei: The Ilvard Insurrection,2017,79.0,7.3,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1595,76,Sundered,2017,72.0,7.25,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,76,Demon Gaze II,2017,73.0,6.6,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1597,76,Shadows of Adam,2017,78.0,6.9,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1598,76,Victor Vran: Overkill Edition,2017,79.0,7.366666666666667,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1599,76,Immortal Redneck,2017,73.75,7.324999999999999,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,76,Toukiden 2,2017,77.0,7.5,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1601,76,Gran Turismo Sport,2017,75.0,6.1,2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1602,76,Just Dance 2018,2017,73.0,5.65,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,76,Cat Quest,2017,75.66666666666667,7.433333333333334,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1604,76,Story of Seasons: Trio of Towns,2017,74.0,8.1,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1605,76,Bridge Constructor Portal,2017,76.0,5.675,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1606,76,A Normal Lost Phone,2017,72.0,7.05,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1607,76,Ashes Cricket,2017,73.0,7.5,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1608,76,Rock of Ages 2: Bigger & Boulder,2017,77.0,7.449999999999999,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,76,.hack//G.U. Last Recode,2017,72.5,7.65,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,76,Hob,2017,77.5,7.449999999999999,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,76,The Elder Scrolls V: Skyrim VR,2017,79.0,7.4,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1612,75,Star Trek: Bridge Crew,2017,76.5,7.3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,75,Slime Rancher,2017,81.0,7.7,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,75,Gigantic,2017,75.0,8.350000000000001,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1615,75,Dungeons 3,2017,75.0,7.5,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1616,75,Mushroom Wars 2,2017,72.0,7.4,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1617,75,Football Manager Touch 2018,2017,77.0,7.1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1618,75,Atelier Firis: The Alchemist and the Mysterious Journey,2017,74.0,7.1,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619,75,Utawarerumono: Mask of Truth,2017,75.0,8.1,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1620,75,Rock Band VR,2017,75.0,6.946818181818179,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,75,A Rose in the Twilight,2017,75.0,7.9,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,75,Chicken Wiggle,2017,73.0,6.6,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,75,Bad Apple Wars,2017,78.0,7.6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,75,The Invisible Hours,2017,71.0,6.6285024154589465,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,75,The Mummy Demastered,2017,75.0,7.45,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,75,Titan Quest: Ragnarok,2017,71.0,6.6,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1627,75,The Escapists 2,2017,75.0,6.75,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,75,Bulletstorm: Full Clip Edition,2017,77.66666666666667,7.033333333333334,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,75,Mages of Mystralia,2017,72.0,7.233333333333333,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,75,Fire Emblem Warriors,2017,71.5,8.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,75,Shift Happens,2017,69.0,6.687573964497041,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,74,Regalia: Of Men and Monarchs,2017,73.0,7.9,2017,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1633,74,Tokyo Xanadu eX+,2017,75.0,7.6,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1634,74,Sky Force Reloaded,2017,78.0,7.466666666666666,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,74,OVIVO,2017,71.0,7.1,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,74,88 Heroes,2017,72.0,5.8,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,74,That's You!,2017,70.0,7.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,74,Yo-kai Watch 2: Psychic Specters,2017,73.0,8.2,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1639,74,Stars in Shadow,2017,75.0,7.7,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1640,74,Attentat 1942,2017,75.0,7.1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,74,Floor Kids,2017,76.0,7.6,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,74,Blackwood Crossing,2017,73.0,6.866666666666667,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,74,Snake Pass,2017,71.5,6.85,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,74,Mega Man Legacy Collection 2,2017,73.66666666666667,7.233333333333334,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,74,Nioh: Dragon of the North,2017,76.0,7.4,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1646,74,Matterfall,2017,72.0,7.2,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1647,74,Pinstripe,2017,74.0,7.65,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,74,Death Squared,2017,78.0,7.9,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,74,Blasters of the Universe,2017,76.0,7.4,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,74,SpellForce 3,2017,73.0,7.7,2017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1651,73,TumbleSeed,2017,78.0,7.3,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,73,Absolver,2017,68.66666666666667,5.833333333333333,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1653,73,Last Day of June,2017,75.33333333333333,7.266666666666666,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,73,NBA Live 18,2017,72.0,5.65,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,73,Serial Cleaner,2017,66.33333333333333,7.566666666666666,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,73,GNOG,2017,77.0,6.9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,73,Namco Museum,2017,72.0,7.4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,73,The Infectious Madness of Doctor Dekker,2017,62.0,2.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,73,LEGO Marvel Super Heroes 2,2017,74.33333333333333,7.166666666666667,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,73,Tokyo Dark,2017,70.0,6.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,73,The Surge,2017,73.0,6.866666666666667,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1662,73,Tokyo Xanadu,2017,74.0,7.9,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1663,73,Everything,2017,71.0,6.566666666666667,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,73,Sublevel Zero Redux,2017,71.0,6.6285024154589465,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665,73,Dream Daddy: A Dad Dating Simulator,2017,72.0,7.5,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1666,73,Sparc,2017,74.0,6.9,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1667,73,Infinite Minigolf,2017,70.5,6.5,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1668,73,The Golf Club 2,2017,72.5,5.75,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1669,73,Aqua Kitty UDX,2017,75.0,7.7,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,73,Future Unfolding,2017,76.0,6.8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,73,The Darkside Detective,2017,78.0,7.85,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,73,Spintires: MudRunner,2017,77.0,7.6,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1673,73,Summon Night 6: Lost Borders,2017,71.0,6.9,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1674,72,Dead Rising 4: Frank's Big Package,2017,72.0,5.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,72,Get Even,2017,73.0,7.8,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,72,World to the West,2017,75.0,7.104354354354354,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,72,Mighty Gunvolt Burst,2017,76.0,7.9,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,72,Knack 2,2017,69.0,7.6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,72,Styx: Shards of Darkness,2017,72.0,7.333333333333333,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,72,Steep: Road to the Olympics,2017,70.0,6.6,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1681,72,The Fidelio Incident,2017,69.0,6.3,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,72,Unit 4,2017,76.0,7.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,72,Portal Knights,2017,74.0,6.8,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1684,72,Tom Clancy's Ghost Recon: Wildlands,2017,71.66666666666667,6.333333333333333,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,72,Alwa's Awakening,2017,71.0,6.7,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,72,Swim Out,2017,71.0,6.6285024154589465,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1687,72,Bush Hockey League,2017,52.0,4.35,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1688,72,Rick and Morty: Virtual Rick-ality,2017,72.5,5.550000000000001,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1689,72,Aven Colony,2017,71.66666666666667,7.266666666666667,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1690,71,Vaporum,2017,71.33333333333333,4.989743589743589,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1691,71,The Mooseman,2017,70.0,6.723563218390801,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,71,Touhou Genso Wanderer,2017,70.0,6.7,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1693,71,Tiny Trax,2017,72.0,5.6,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1694,71,Semispheres,2017,72.0,6.882079646017699,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,71,Bendy and the Ink Machine,2017,70.5,7.35,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,71,Yono and the Celestial Elephants,2017,73.0,7.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,71,De Mambo,2017,69.0,6.7,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,71,Kona,2017,72.0,7.3,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,71,One Piece: Unlimited World Red - Deluxe Edition,2017,68.0,6.25,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,71,Beat Cop,2017,70.5,7.021428571428571,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1701,71,Senran Kagura: Peach Beach Splash,2017,70.0,7.1,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1702,71,Flood of Light,2017,72.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,71,Songbringer,2017,69.5,6.440406976744187,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,71,Conga Master Party!,2017,71.0,6.4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,71,Knowledge is Power,2017,71.0,7.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,70,Mirage: Arcane Warfare,2017,74.0,3.7,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,70,Shio,2017,73.0,5.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,70,Disc Jam,2017,72.5,7.0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,70,Immortal Planet,2017,65.0,8.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1710,70,Farpoint,2017,71.0,8.1,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,70,Loot Rascals,2017,71.0,6.2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,70,Vostok Inc.,2017,65.0,6.5,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,70,Warriors All-Stars,2017,70.0,6.4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,70,Tower 57,2017,72.0,6.8,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
