,name,platform,metascore,userscore,year,mean_userscore
1162,Madden NFL 18,XONE,82,4.3,2018,7.2023809523809526
1163,Darkest Dungeon: The Crimson Court,PC,82,6.3,2018,7.2023809523809526
1164,She Remembered Caterpillars,PC,82,6.1,2018,7.2023809523809526
1165,RIVE: Ultimate Edition,Switch,82,7.7,2018,7.2023809523809526
1166,Bulletstorm: Full Clip Edition,XONE,82,7.1,2018,7.2023809523809526
1167,Azure Striker Gunvolt: Striker Pack,Switch,82,7.8,2018,7.2023809523809526
1168,Torment: Tides of Numenera,PC,81,6.9,2018,7.274757281553397
1169,Tekken 7,XONE,81,6.3,2018,7.274757281553397
1170,Hellblade: Senua's Sacrifice,PS4,81,8.0,2018,7.274757281553397
1171,Disgaea 5 Complete,Switch,81,8.4,2018,7.274757281553397
1172,Danganronpa V3: Killing Harmony,PS4,81,7.9,2018,7.274757281553397
1173,Mario & Luigi: Superstar Saga + Bowser's Minions,3DS,81,8.4,2018,7.274757281553397
1174,Oxenfree,Switch,81,7.6,2018,7.274757281553397
1175,Teslagrad,Switch,81,7.9,2018,7.274757281553397
1176,Deus Ex: Mankind Divided - A Criminal Past,PS4,81,6.6,2018,7.274757281553397
1177,Rising Storm 2: Vietnam,PC,81,7.6,2018,7.274757281553397
1178,Life is Strange: Before the Storm - Episode 3: Hell is Empty,XONE,81,7.7,2018,7.274757281553397
1179,Faeria,PC,81,7.7,2018,7.274757281553397
1180,Cities: Skylines - PlayStation 4 Edition,PS4,81,7.5,2018,7.274757281553397
1181,VOEZ,Switch,81,8.0,2018,7.274757281553397
1182,Fortnite,PC,81,2.8,2018,7.274757281553397
1183,Fire Emblem Echoes: Shadows of Valentia,3DS,81,8.6,2018,7.274757281553397
1184,Finding Paradise,PC,81,8.3,2018,7.274757281553397
1185,Reigns: Her Majesty,PC,81,7.1,2018,7.274757281553397
1186,Children of Zodiarcs,PS4,81,5.9,2018,7.274757281553397
1187,Little Nightmares,PC,81,8.1,2018,7.274757281553397
1188,Middle-earth: Shadow of War,XONE,81,3.9,2018,7.274757281553397
1189,Puyo Puyo Tetris,Switch,81,8.1,2018,7.274757281553397
1190,FORM,PC,81,7.274757281553397,2018,7.274757281553397
1191,Pro Evolution Soccer 2018,PC,81,7.1,2018,7.274757281553397
1192,Assassin's Creed Origins,PS4,81,7.2,2018,7.274757281553397
1193,Stories Untold,PC,81,7.1,2018,7.274757281553397
1194,Slime Rancher,PC,81,7.7,2018,7.274757281553397
1195,Fast RMX,Switch,81,7.9,2018,7.274757281553397
1196,South Park: The Fractured But Whole,PC,81,6.8,2018,7.274757281553397
1197,FIFA 18,PC,81,2.7,2018,7.274757281553397
1198,Cities: Skylines - Xbox One Edition,XONE,81,6.2,2018,7.274757281553397
1199,Sine Mora EX,PS4,81,7.6,2018,7.274757281553397
1200,Dishonored: Death of the Outsider,PC,81,6.8,2018,7.274757281553397
1201,Redout,PS4,81,7.5,2018,7.274757281553397
1202,Sniper Elite 4,XONE,81,7.4,2018,7.274757281553397
1203,Antihero,PC,81,6.9,2018,7.274757281553397
1204,Halo Wars: Definitive Edition,XONE,81,7.5,2018,7.274757281553397
1205,The Legend of Zelda: Breath of the Wild - The Champions' Ballad,Switch,81,8.3,2018,7.274757281553397
1206,Battle Chef Brigade,Switch,81,8.3,2018,7.274757281553397
1207,The Elder Scrolls: Legends,PC,80,5.5,2018,7.205932203389832
1208,Endless Space 2,PC,80,7.8,2018,7.205932203389832
1209,NBA 2K18,PS4,80,1.7,2018,7.205932203389832
1210,The Evil Within 2,PC,80,8.9,2018,7.205932203389832
1211,"Snipperclips - Cut it out, together!",Switch,80,8.2,2018,7.205932203389832
1212,Hand of Fate 2,PC,80,7.6,2018,7.205932203389832
1213,Yakuza Kiwami,PS4,80,8.1,2018,7.205932203389832
1214,Sine Mora EX,XONE,80,7.205932203389832,2018,7.205932203389832
1215,Flinthook,PC,80,7.6,2018,7.205932203389832
1216,Battle Brothers,PC,80,7.7,2018,7.205932203389832
1217,Darkwood,PC,80,8.2,2018,7.205932203389832
1218,The End Is Nigh,Switch,80,7.9,2018,7.205932203389832
1219,Ironcast,Switch,80,7.9,2018,7.205932203389832
1220,Wonder Boy: The Dragon's Trap,XONE,80,8.0,2018,7.205932203389832
1221,Etrian Odyssey V: Beyond the Myth,3DS,80,7.9,2018,7.205932203389832
1222,RiME,PS4,80,7.7,2018,7.205932203389832
1223,Crash Bandicoot N. Sane Trilogy,PS4,80,8.5,2018,7.205932203389832
1224,Style Savvy: Styling Star,3DS,80,7.2,2018,7.205932203389832
1225,The Legend of Heroes: Trails of Cold Steel,PC,80,8.2,2018,7.205932203389832
1226,Gravity Rush 2,PS4,80,8.1,2018,7.205932203389832
1227,Aaero,XONE,80,6.5,2018,7.205932203389832
1228,Tooth and Tail,PC,80,7.5,2018,7.205932203389832
1229,Blossom Tales: The Sleeping King,Switch,80,8.0,2018,7.205932203389832
1230,Dragon's Dogma: Dark Arisen,XONE,80,8.1,2018,7.205932203389832
1231,Danganronpa V3: Killing Harmony,VITA,80,7.8,2018,7.205932203389832
1232,The Sims 4: Cats & Dogs,PC,80,4.6,2018,7.205932203389832
1233,Nidhogg 2,PC,80,6.5,2018,7.205932203389832
1234,Life is Strange: Before the Storm - Episode 1: Awake,PC,80,7.7,2018,7.205932203389832
1235,Ys Seven,PC,80,7.4,2018,7.205932203389832
1236,Rabi-Ribi,PS4,80,7.0,2018,7.205932203389832
1237,EVERYTHING,PS4,80,7.1,2018,7.205932203389832
1238,VVVVVV,Switch,80,8.0,2018,7.205932203389832
1239,TowerFall Ascension,XONE,80,7.2,2018,7.205932203389832
1240,Call of Duty: WWII,XONE,80,4.1,2018,7.205932203389832
1241,Middle-earth: Shadow of War,PS4,80,4.1,2018,7.205932203389832
1242,Zero Escape: Zero Time Dilemma,PS4,80,6.7,2018,7.205932203389832
1243,Tales of Berseria,PC,80,6.4,2018,7.205932203389832
1244,LocoRoco 2 Remastered,PS4,79,6.9,2018,7.2695652173913015
1245,Chess Ultra,Switch,79,7.3,2018,7.2695652173913015
1246,The Metronomicon: Slay the Dance Floor,PS4,79,6.9,2018,7.2695652173913015
1247,A Hat in Time,PS4,79,7.9,2018,7.2695652173913015
1248,GoNNER,Switch,79,7.7,2018,7.2695652173913015
1249,Life is Strange: Before the Storm - Episode 2: Brave New World,PS4,79,8.1,2018,7.2695652173913015
1250,Splasher,PC,79,7.1,2018,7.2695652173913015
1251,South Park: The Fractured But Whole,PS4,79,7.7,2018,7.2695652173913015
1252,Wilson's Heart,PC,79,7.9,2018,7.2695652173913015
1253,Pokken Tournament DX,Switch,79,7.5,2018,7.2695652173913015
1254,Prey,PS4,79,7.9,2018,7.2695652173913015
1255,For Honor,XONE,79,5.9,2018,7.2695652173913015
1256,A Hat in Time,PC,79,8.6,2018,7.2695652173913015
1257,Hob,PS4,79,7.1,2018,7.2695652173913015
1258,LocoRoco,PS4,79,7.0,2018,7.2695652173913015
1259,The Next Penelope,Switch,79,7.7,2018,7.2695652173913015
1260,Rumu,PC,79,7.8,2018,7.2695652173913015
1261,Life is Strange: Before the Storm - Episode 1: Awake,XONE,79,8.2,2018,7.2695652173913015
1262,Killing Floor 2,XONE,79,6.5,2018,7.2695652173913015
1263,NieR: Automata - 3C3C1D119440927,PS4,79,7.3,2018,7.2695652173913015
1264,Rock of Ages 2: Bigger & Boulder,PS4,79,7.1,2018,7.2695652173913015
1265,Shooty Fruity,PS4,79,6.5,2018,7.2695652173913015
1266,The Inner World: The Last Wind Monk,PC,79,6.5,2018,7.2695652173913015
1267,Cat Quest,PC,79,7.4,2018,7.2695652173913015
1268,ECHO,PS4,79,7.4,2018,7.2695652173913015
1269,DOOM,Switch,79,8.5,2018,7.2695652173913015
1270,Batman: The Enemy Within - The Telltale Series,PC,79,6.7,2018,7.2695652173913015
1271,Nioh: Defiant Honor,PS4,79,6.4,2018,7.2695652173913015
1272,Tales of Berseria,PS4,79,7.0,2018,7.2695652173913015
1273,Zwei: The Ilvard Insurrection,PC,79,7.3,2018,7.2695652173913015
1274,Torment: Tides of Numenera,XONE,79,6.8,2018,7.2695652173913015
1275,Tacoma,XONE,79,6.4,2018,7.2695652173913015
1276,Halo Wars 2,XONE,79,6.1,2018,7.2695652173913015
1277,L.A. Noire,Switch,79,8.1,2018,7.2695652173913015
1278,Heat Signature,PC,79,7.5,2018,7.2695652173913015
1279,Wonder Boy: The Dragon's Trap,Switch,79,8.0,2018,7.2695652173913015
1280,Wonder Boy: The Dragon's Trap,PS4,79,7.7,2018,7.2695652173913015
1281,Victor Vran: Overkill Edition,XONE,79,7.0,2018,7.2695652173913015
1282,Hearthstone: Heroes of Warcraft - Journey to Un'Goro,PC,79,4.4,2018,7.2695652173913015
1283,World to the West,XONE,79,7.2695652173913015,2018,7.2695652173913015
1284,EVERSPACE,PC,79,7.4,2018,7.2695652173913015
1285,High Hell,PC,79,7.0,2018,7.2695652173913015
1286,Call of Duty: WWII,PS4,79,4.3,2018,7.2695652173913015
1287,Monster Hunter Stories,3DS,79,8.1,2018,7.2695652173913015
1288,Golf Story,Switch,78,8.3,2018,7.042187500000001
1289,Pinball FX3,PS4,78,5.5,2018,7.042187500000001
1290,Doki Doki Literature Club!,PC,78,8.3,2018,7.042187500000001
1291,Fallout 4 VR,PC,78,5.1,2018,7.042187500000001
1292,Vanquish,PC,78,8.8,2018,7.042187500000001
1293,Super Rude Bear Resurrection,PS4,78,5.0,2018,7.042187500000001
1294,For Honor,PS4,78,6.1,2018,7.042187500000001
1295,The Disney Afternoon Collection,PC,78,6.8,2018,7.042187500000001
1296,TumbleSeed,Switch,78,7.3,2018,7.042187500000001
1297,Ken Follett's The Pillars of the Earth,PC,78,7.7,2018,7.042187500000001
1298,Shadow Warrior 2,XONE,78,5.8,2018,7.042187500000001
1299,Blaster Master Zero,Switch,78,7.6,2018,7.042187500000001
1300,Blackwood Crossing,XONE,78,7.0,2018,7.042187500000001
1301,Candleman,XONE,78,7.0,2018,7.042187500000001
1302,Resident Evil: Revelations Collection,Switch,78,7.9,2018,7.042187500000001
1303,Battle Chasers: Nightwar,PC,78,7.5,2018,7.042187500000001
1304,Forma.8,PS4,78,5.3,2018,7.042187500000001
1305,Sniper Elite 4,PC,78,7.0,2018,7.042187500000001
1306,Dragon's Dogma: Dark Arisen,PS4,78,8.1,2018,7.042187500000001
1307,Ken Follett's The Pillars of the Earth,XONE,78,7.0,2018,7.042187500000001
1308,Super Cloudbuilt,PS4,78,6.6,2018,7.042187500000001
1309,Fortnite,PS4,78,3.7,2018,7.042187500000001
1310,DiRT 4,PC,78,5.9,2018,7.042187500000001
1311,Marvel's Guardians of the Galaxy: The Telltale Series,PC,78,7.5,2018,7.042187500000001
1312,Resident Evil: Revelations,Switch,78,7.8,2018,7.042187500000001
1313,LEGO City Undercover,Switch,78,7.8,2018,7.042187500000001
1314,Darknet,PS4,78,5.4,2018,7.042187500000001
1315,The Legend of Zelda: Breath of the Wild - The Master Trials,Switch,78,7.5,2018,7.042187500000001
1316,Little Nightmares,PS4,78,7.9,2018,7.042187500000001
1317,Atelier Shallie Plus: Alchemists of the Dusk Sea,VITA,78,7.7,2018,7.042187500000001
1318,Death Squared,Switch,78,7.9,2018,7.042187500000001
1319,RiME,PC,78,7.1,2018,7.042187500000001
1320,Star Trek: Bridge Crew,PC,78,7.6,2018,7.042187500000001
1321,Bad Apple Wars,VITA,78,7.6,2018,7.042187500000001
1322,Life is Strange: Before the Storm - Episode 1: Awake,PS4,78,7.6,2018,7.042187500000001
1323,Call of Duty: Black Ops III - Zombies Chronicles,PS4,78,6.3,2018,7.042187500000001
1324,Everybody's Golf,PS4,78,7.7,2018,7.042187500000001
1325,Shadows of Adam,PC,78,6.9,2018,7.042187500000001
1326,Flywrench,PS4,78,3.5,2018,7.042187500000001
1327,Yomawari: Midnight Shadows,PS4,77,6.8,2018,6.924427480916032
1328,Graceful Explosion Machine,Switch,77,7.9,2018,6.924427480916032
1329,Elite: Dangerous,PS4,77,7.1,2018,6.924427480916032
1330,Tiny Barbarian DX,Switch,77,7.7,2018,6.924427480916032
1331,The Inner World,XONE,77,2.4,2018,6.924427480916032
1332,Linelight,PS4,77,5.5,2018,6.924427480916032
1333,Apollo Justice: Ace Attorney,3DS,77,7.9,2018,6.924427480916032
1334,Bridge Constructor Portal,PC,77,6.5,2018,6.924427480916032
1335,Aven Colony,XONE,77,7.2,2018,6.924427480916032
1336,Life is Strange: Before the Storm - Episode 3: Hell is Empty,PS4,77,7.4,2018,6.924427480916032
1337,The Elder Scrolls Online: Morrowind,PC,77,6.6,2018,6.924427480916032
1338,Figment,PC,77,7.7,2018,6.924427480916032
1339,LEGO City Undercover,XONE,77,6.9,2018,6.924427480916032
1340,Life is Strange: Before the Storm,PS4,77,7.7,2018,6.924427480916032
1341,The Escapists 2,XONE,77,5.8,2018,6.924427480916032
1342,Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion,XONE,77,7.6,2018,6.924427480916032
1343,Outlast 2,XONE,77,6.4,2018,6.924427480916032
1344,Batman: The Enemy Within - Episode 1: The Enigma,XONE,77,2.5,2018,6.924427480916032
1345,World of Final Fantasy,PC,77,7.7,2018,6.924427480916032
1346,Ittle Dew 2+,Switch,77,7.9,2018,6.924427480916032
1347,Herald: An Interactive Period Drama,PC,77,6.924427480916032,2018,6.924427480916032
1348,Lumo,Switch,77,8.1,2018,6.924427480916032
1349,ARMS,Switch,77,7.1,2018,6.924427480916032
1350,Poochy & Yoshi's Woolly World,3DS,77,8.0,2018,6.924427480916032
1351,Marvel vs. Capcom: Infinite,XONE,77,5.2,2018,6.924427480916032
1352,Cosmic Star Heroine,PC,77,7.4,2018,6.924427480916032
1353,Human Resource Machine,Switch,77,7.5,2018,6.924427480916032
1354,LEGO City Undercover,PS4,77,7.4,2018,6.924427480916032
1355,L.A. Noire,XONE,77,7.7,2018,6.924427480916032
1356,The Elder Scrolls V: Skyrim VR,PS4,77,8.0,2018,6.924427480916032
1357,Portal Knights,XONE,77,6.4,2018,6.924427480916032
1358,Observer,PS4,77,7.3,2018,6.924427480916032
1359,The Sexy Brutale,PS4,77,7.6,2018,6.924427480916032
1360,Sniper Elite 4,PS4,77,6.8,2018,6.924427480916032
1361,Ruiner,XONE,77,7.3,2018,6.924427480916032
1362,NHL 18,XONE,77,3.9,2018,6.924427480916032
1363,Ys Origin,PS4,77,6.7,2018,6.924427480916032
1364,Battlestar Galactica Deadlock,PC,77,7.2,2018,6.924427480916032
1365,The Long Dark,PC,77,8.1,2018,6.924427480916032
1366,Toukiden 2,PS4,77,7.5,2018,6.924427480916032
1367,"Warhammer 40,000: Dawn of War III",PC,77,4.5,2018,6.924427480916032
1368,Overcooked!: Special Edition,Switch,77,8.0,2018,6.924427480916032
1369,Spintires: MudRunner,PC,77,7.6,2018,6.924427480916032
1370,GNOG,PS4,77,6.9,2018,6.924427480916032
1371,Mantis Burn Racing,Switch,77,7.9,2018,6.924427480916032
1372,Full Throttle Remastered,PC,77,7.5,2018,6.924427480916032
1373,Life is Strange: Before the Storm,PC,77,8.0,2018,6.924427480916032
1374,Embers of Mirrim,XONE,77,6.924427480916032,2018,6.924427480916032
1375,Aaero,PS4,77,5.1,2018,6.924427480916032
1376,The Disney Afternoon Collection,PS4,76,6.3,2018,6.957031250000001
1377,Batman: The Enemy Within - Episode 1: The Enigma,PC,76,6.7,2018,6.957031250000001
1378,Kingdom Hearts HD 2.8 Final Chapter Prologue,PS4,76,8.2,2018,6.957031250000001
1379,LawBreakers,PC,76,6.5,2018,6.957031250000001
1380,Dragon Quest Heroes II,PS4,76,7.7,2018,6.957031250000001
1381,Tacoma,PC,76,6.6,2018,6.957031250000001
1382,The LEGO NINJAGO Movie Video Game,XONE,76,7.2,2018,6.957031250000001
1383,Torment: Tides of Numenera,PS4,76,6.8,2018,6.957031250000001
1384,Cosmic Star Heroine,PS4,76,7.8,2018,6.957031250000001
1385,Secret World Legends,PC,76,5.0,2018,6.957031250000001
1386,2064: Read Only Memories,PS4,76,3.4,2018,6.957031250000001
1387,The Elder Scrolls Online: Morrowind,XONE,76,5.8,2018,6.957031250000001
1388,Old Man's Journey,PC,76,6.3,2018,6.957031250000001
1389,The Disney Afternoon Collection,XONE,76,5.8,2018,6.957031250000001
1390,Hob,PC,76,7.8,2018,6.957031250000001
1391,Master X Master,PC,76,7.7,2018,6.957031250000001
1392,Chime Sharp,PS4,76,2.9,2018,6.957031250000001
1393,For Honor,PC,76,5.2,2018,6.957031250000001
1394,L.A. Noire,PS4,76,7.8,2018,6.957031250000001
1395,Syberia,Switch,76,7.6,2018,6.957031250000001
1396,Chaos;Child,PS4,76,8.0,2018,6.957031250000001
1397,Battlefield 1: They Shall Not Pass,PC,76,5.0,2018,6.957031250000001
1398,ACA NeoGeo: Metal Slug 3,Switch,76,7.6,2018,6.957031250000001
1399,Call of Duty: Infinite Warfare - Sabotage,PS4,76,1.6,2018,6.957031250000001
1400,WindJammers,PS4,76,6.8,2018,6.957031250000001
1401,Masquerada: Songs and Shadows,PS4,76,6.957031250000001,2018,6.957031250000001
1402,Nioh: Dragon of the North,PS4,76,7.4,2018,6.957031250000001
1403,Flinthook,PS4,76,7.1,2018,6.957031250000001
1404,Momodora: Reverie Under the Moonlight,PS4,76,7.4,2018,6.957031250000001
1405,The Golf Club 2,PS4,76,5.8,2018,6.957031250000001
1406,Ever Oasis,3DS,76,8.1,2018,6.957031250000001
1407,Mighty Gunvolt Burst,Switch,76,7.9,2018,6.957031250000001
1408,LawBreakers,PS4,76,5.8,2018,6.957031250000001
1409,Tom Clancy's Ghost Recon: Wildlands,XONE,76,6.6,2018,6.957031250000001
1410,Embers of Mirrim,Switch,76,7.3,2018,6.957031250000001
1411,The Evil Within 2,PS4,76,8.5,2018,6.957031250000001
1412,Gigantic,PC,76,8.4,2018,6.957031250000001
1413,Bulletstorm: Full Clip Edition,PC,76,7.0,2018,6.957031250000001
1414,Victor Vran: Overkill Edition,PS4,76,7.3,2018,6.957031250000001
1415,The Flame in the Flood: Complete Edition,PS4,76,6.0,2018,6.957031250000001
1416,JYDGE,PS4,76,6.7,2018,6.957031250000001
1417,Future Unfolding,PC,76,6.8,2018,6.957031250000001
1418,Battlestar Galactica Deadlock,PS4,76,6.957031250000001,2018,6.957031250000001
1419,Serious Sam's Bogus Detour,PC,76,8.3,2018,6.957031250000001
1420,Full Throttle Remastered,PS4,76,7.3,2018,6.957031250000001
1421,Mass Effect: Andromeda,XONE,76,5.0,2018,6.957031250000001
1422,Crawl,XONE,76,7.8,2018,6.957031250000001
1423,Wulverblade,Switch,76,7.5,2018,6.957031250000001
1424,Diablo III: Rise of the Necromancer,PC,76,4.8,2018,6.957031250000001
1425,LEGO Marvel Super Heroes 2,Switch,76,7.1,2018,6.957031250000001
1426,Mary Skelter: Nightmares,VITA,76,8.8,2018,6.957031250000001
1427,Floor Kids,Switch,76,7.6,2018,6.957031250000001
1428,.hack//G.U. Last Recode,PS4,76,7.8,2018,6.957031250000001
1429,Redout,XONE,76,8.2,2018,6.957031250000001
1430,Unit 4,XONE,76,7.0,2018,6.957031250000001
1431,The Mummy Demastered,PS4,75,7.2,2018,6.8630769230769255
1432,Infinite Minigolf,PS4,75,7.1,2018,6.8630769230769255
1433,The Escapists 2,PS4,75,6.5,2018,6.8630769230769255
1434,Outlast 2,PC,75,6.4,2018,6.8630769230769255
1435,Dragon Ball: Xenoverse 2,Switch,75,7.9,2018,6.8630769230769255
1436,Resident Evil 7: biohazard - Banned Footage Vol. 1,PS4,75,5.6,2018,6.8630769230769255
1437,Rick and Morty: Virtual Rick-ality,PC,75,6.2,2018,6.8630769230769255
1438,SUPERHOT VR,PS4,75,7.4,2018,6.8630769230769255
1439,Resident Evil 7: biohazard - End of Zoe,PS4,75,7.3,2018,6.8630769230769255
1440,NHL 18,PS4,75,3.5,2018,6.8630769230769255
1441,Just Dance 2018,PS4,75,5.6,2018,6.8630769230769255
1442,Vaporum,PC,75,6.8,2018,6.8630769230769255
1443,Middle-earth: Shadow of War,PC,75,3.6,2018,6.8630769230769255
1444,Last Day of June,PC,75,7.0,2018,6.8630769230769255
1445,The Mummy Demastered,Switch,75,7.7,2018,6.8630769230769255
1446,A Rose in the Twilight,VITA,75,7.9,2018,6.8630769230769255
1447,Absolver,PC,75,5.9,2018,6.8630769230769255
1448,Battle Chasers: Nightwar,PS4,75,6.7,2018,6.8630769230769255
1449,The Long Dark,XONE,75,7.8,2018,6.8630769230769255
1450,The Long Dark,PS4,75,7.5,2018,6.8630769230769255
1451,Gran Turismo Sport,PS4,75,6.1,2018,6.8630769230769255
1452,Bulletstorm: Full Clip Edition,PS4,75,7.0,2018,6.8630769230769255
1453,Yooka-Laylee,Switch,75,7.6,2018,6.8630769230769255
1454,Graceful Explosion Machine,PS4,75,6.8630769230769255,2018,6.8630769230769255
1455,Bulb Boy,Switch,75,7.4,2018,6.8630769230769255
1456,Stars in Shadow,PC,75,7.7,2018,6.8630769230769255
1457,Last Day of June,PS4,75,7.2,2018,6.8630769230769255
1458,Ken Follett's The Pillars of the Earth,PS4,75,7.2,2018,6.8630769230769255
1459,Utawarerumono: Mask of Truth,PS4,75,7.8,2018,6.8630769230769255
1460,The Elder Scrolls Online: Morrowind,PS4,75,6.0,2018,6.8630769230769255
1461,Ruiner,PC,75,7.4,2018,6.8630769230769255
1462,Get Even,PC,75,7.5,2018,6.8630769230769255
1463,I Am Setsuna,Switch,75,7.6,2018,6.8630769230769255
1464,Star Trek: Bridge Crew,PS4,75,7.0,2018,6.8630769230769255
1465,Tokyo Xanadu eX+,PS4,75,7.6,2018,6.8630769230769255
1466,Table Top Racing: World Tour,XONE,75,5.6,2018,6.8630769230769255
1467,Attentat 1942,PC,75,7.1,2018,6.8630769230769255
1468,The Darkside Detective,PC,75,7.5,2018,6.8630769230769255
1469,The Escapists 2,PC,75,7.7,2018,6.8630769230769255
1470,Ode,PC,75,6.7,2018,6.8630769230769255
1471,Chime Sharp,XONE,75,1.7,2018,6.8630769230769255
1472,Metrico+,XONE,75,6.8630769230769255,2018,6.8630769230769255
1473,Dungeons 3,PC,75,7.5,2018,6.8630769230769255
1474,Bomber Crew,PC,75,7.3,2018,6.8630769230769255
1475,Bleed,Switch,75,7.5,2018,6.8630769230769255
1476,The Flame in the Flood,Switch,75,7.6,2018,6.8630769230769255
1477,Life is Strange: Before the Storm - Episode 3: Hell is Empty,PC,75,6.4,2018,6.8630769230769255
1478,Tokyo Xanadu,VITA,74,7.9,2018,6.772950819672131
1479,Sundered,PC,74,7.7,2018,6.772950819672131
1480,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,PC,74,6.4,2018,6.772950819672131
1481,Portal Knights,Switch,74,7.5,2018,6.772950819672131
1482,Story of Seasons: Trio of Towns,3DS,74,8.1,2018,6.772950819672131
1483,Alone With You,PC,74,5.3,2018,6.772950819672131
1484,A Hat in Time,XONE,74,8.0,2018,6.772950819672131
1485,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,XONE,74,5.5,2018,6.772950819672131
1486,Expeditions: Viking,PC,74,8.0,2018,6.772950819672131
1487,Mages of Mystralia,PC,74,8.5,2018,6.772950819672131
1488,The Surge,XONE,74,7.2,2018,6.772950819672131
1489,Gigantic,XONE,74,8.3,2018,6.772950819672131
1490,Snake Pass,XONE,74,5.9,2018,6.772950819672131
1491,NBA 2K18,Switch,74,4.3,2018,6.772950819672131
1492,ChromaGun,PS4,74,5.6,2018,6.772950819672131
1493,Collar x Malice,VITA,74,8.5,2018,6.772950819672131
1494,Super Cloudbuilt,XONE,74,8.0,2018,6.772950819672131
1495,Pinball FX 2: Star Wars Pinball - Rogue One,PS4,74,3.5,2018,6.772950819672131
1496,Milkmaid of the Milky Way,PC,74,7.1,2018,6.772950819672131
1497,God Wars: Future Past,PS4,74,6.7,2018,6.772950819672131
1498,LEGO Marvel Super Heroes 2,XONE,74,7.3,2018,6.772950819672131
1499,SUPERBEAT: XONiC,Switch,74,7.6,2018,6.772950819672131
1500,Samurai Warriors: Spirit of Sanada,PS4,74,6.9,2018,6.772950819672131
1501,Chroma Squad,PS4,74,6.4,2018,6.772950819672131
1502,Sky Force Reloaded,PS4,74,7.6,2018,6.772950819672131
1503,Implosion - Never Lose Hope,Switch,74,7.5,2018,6.772950819672131
1504,Atelier Firis: The Alchemist and the Mysterious Journey,PS4,74,7.1,2018,6.772950819672131
