,openscore,name,platform,year
2680,58,Iro Hero,"PC, Switch",2018
2681,58,Distortions,PC,2018
2682,58,Polygod,"PS4, XB1, PC, Switch",2018
2683,58,Earthfall,PC,2018
2684,58,Youtubers Life: OMG Edition,"PS4, XB1, Switch",2018
2685,58,Island Time VR,"PS4, PC, PSVR",2018
2686,58,Gear.Club Unlimited 2,Switch,2018
2687,58,Bio Inc Redemption,PC,2018
2688,58,Dusty Raging Fist,PS4,2018
2689,57,Achtung! Cthulhu Tactics,PC,2018
2690,57,MX vs ATV All Out,"PS4, XB1, PC",2018
2691,57,Lost in Harmony,"Switch, PC",2018
2692,57,Shadow of the Tomb Raider - The Forge,"PS4, XB1, PC",2018
2693,57,Scribblenauts Showdown,"XB1, Switch, PS4",2018
2694,57,Hungry Shark World,"XB1, Switch, PS4",2018
2695,57,Fishing Sim World,"PS4, XB1, PC",2018
2696,57,Sports Party,Switch,2018
2697,57,#WarGames,PC,2018
2698,57,The Pizza Delivery Boy Who Saved the World,PC,2018
2699,56,GODS Remastered,"XB1, PC",2018
2700,56,Track Lab,PSVR,2018
2701,56,Space Hulk: Deathwing Enhanced Edition,"PS4, PC",2018
2702,56,Immortal: Unchained,"PS4, XB1, PC",2018
2703,56,Middle-earth: Shadow of War - Blade of Galadriel,"PS4, XB1, PC",2018
2704,56,Guilt Battle Arena,"PS4, XB1, PC",2018
2705,56,The Conjuring House,PC,2018
2706,56,Black Clover: Quartet Knights,"PS4, PC",2018
2707,55,AO Tennis,"PS4, XB1",2018
2708,55,The Seven Deadly Sins: Knights of Britannia,PS4,2018
2709,55,Animal Force,PSVR,2018
2710,55,Time Carnage,"Oculus, Vive, PSVR",2018
2711,55,Illusion: A Tale of the Mind,"PS4, XB1, PC",2018
2712,55,Lust For Darkness,PC,2018
2713,55,Tanzia,"PC, Switch",2018
2714,55,Hotel Transylvania 3 Monsters Overboard,"PS4, XB1, PC, Switch",2018
2715,55,Shadow of the Tomb Raider - The Pillar,"PS4, XB1, PC",2018
2716,55,Godly Corp,PC,2018
2717,55,Anamorphine,"PS4, Vive, PSVR",2018
2718,54,Rollercoaster Tycoon Adventures,Switch,2018
2719,54,KURSK,PC,2018
2720,54,World of Warriors,PS4,2018
2721,54,Timberman Vs.,Switch,2018
2722,54,Jagged Alliance: Rage!,"PS4, XB1, PC",2018
2723,53,"The Surge: The Good, The Bad, and The Augmented","PS4, XB1, PC",2018
2724,53,Rise of Insanity,"Oculus, PSVR",2018
2725,53,Midnight Deluxe,"PS4, Vita, Switch",2018
2726,53,OVERKILL's The Walking Dead,"PS4, XB1, PC",2018
2727,53,Big Bash Boom,"PS4, XB1, Switch",2018
2728,53,Extinction,"XB1, PC, PS4",2018
2729,53,Fallout 76,"PC, PS4, XB1",2018
2730,53,Paper Wars: Cannon Fodder Devastated,Switch,2018
2731,53,Claws of Furry,"PS4, PC, Switch",2018
2732,53,"Pillars of Eternity II: Deadfire - Seeker, Slayer, Survivor",PC,2018
2733,53,Asphalt 9: Legends,"Switch, PC",2018
2734,52,Milanoir,"PC, Switch",2018
2735,51,Morphies Law,Switch,2018
2736,51,Far Cry 5: Dead Living Zombies,"PS4, XB1, PC",2018
2737,51,RGX Showdown,"PS4, XB1",2018
2738,51,Pilot Sports,"PS4, Switch",2018
2739,51,Yume Nikki: Dream Diary,PC,2018
2740,51,Gensokyo Defenders,"PS4, Switch",2018
2741,51,Wordhunters,PS4,2018
2742,51,AO International Tennis,"PS4, XB1, PC",2018
2743,51,Tiny Hands Adventure,PC,2018
2744,50,STONE,PC,2018
2745,50,Legendary Eleven,"PC, Switch",2018
2746,50,Johnny Turbo's Arcade: Express Raider,Switch,2018
2747,50,Dakar 18,"PS4, XB1, PC",2018
2748,49,Nippon Marathon,"PS4, XB1, PC, Switch",2018
2749,49,Guts and Glory,"PS4, XB1, PC, Switch",2018
2750,49,Tied Together,Switch,2018
2751,48,Energy Invasion,"Switch, PC",2018
2752,48,Outbreak: The New Nightmare,"XB1, PC",2018
2753,48,Unknown Fate,Vive,2018
2754,48,Moonfall Ultimate,"PS4, XB1, PC, Switch",2018
2755,48,Dream Alone,"PC, Switch",2018
2756,47,Mad Carnage,Switch,2018
2757,47,Tyler: Model 005,"XB1, PC",2018
2758,47,Bullet Witch,PC,2018
2759,47,Thief of Thieves: Season One,PC,2018
2760,47,Timber Tennis: Versus,"PS4, PC, Switch",2018
2761,47,Shaq Fu: A Legend Reborn,"PS4, XB1, PC, Switch",2018
2762,47,Soulblight,PC,2018
2763,46,ARK Park,"Oculus, Vive, PSVR",2018
2764,46,Assault Gunners: HD Edition,"PS4, PC",2018
2765,46,Safe House,PC,2018
2766,46,Just Deal With It!,PS4,2018
2767,45,Play With Me,PC,2018
2768,45,Shadow of Loot Box,"PS4, XB1, PC, Switch",2018
2769,43,Bravo Team,PSVR,2018
2770,43,The Midnight Sanctuary,"PS4, PC, Switch",2018
2771,43,Nickelodeon Kart Racers,"PS4, XB1, Switch",2018
2772,43,R.B.I. Baseball 18,"XB1, PS4",2018
2773,43,InkSplosion,"PS4, XB1, PC, Vita, Switch",2018
2774,43,Senran Kagura Reflexions,Switch,2018
2775,43,Let's Go Nuts!,"PC, Switch",2018
2776,42,VROOM KABOOM,"PS4, PC",2018
2777,42,Heavy Fire: Red Shadow,"PS4, XB1, PC",2018
2778,42,New Gundam Breaker,PS4,2018
2779,41,DayZ,"PS4, XB1, PC",2018
2780,41,Witch Thief,PC,2018
2781,40,Agony,"PS4, XB1, PC",2018
2782,40,The Piano,PC,2018
2783,39,Tennis World Tour,"PS4, XB1, PC",2018
2784,39,Gungrave VR,PSVR,2018
2785,39,Beast Quest,"PS4, XB1, PC",2018
2786,38,Hello Neighbor: Hide & Seek,"PS4, XB1, PC, Switch",2018
2787,37,Crimson Keep,"PC, Switch",2018
2788,35,Past Cure,"PS4, PC",2018
2789,33,Poisoft Thud Card,Switch,2018
2790,33,ONE PIECE: Grand Cruise,PSVR,2018
2791,33,RollerCoaster Tycoon Joyride,PS4,2018
2792,31,Underworld Ascendant,PC,2018
2793,30,Awkward,"PS4, XB1, PC, Switch",2018
2794,29,Gene Rain,"PS4, XB1, PC",2018
2795,29,The Quiet Man,"PS4, PC",2018
2796,27,Superola and the Lost Burgers,Switch,2018
2797,27,Super Street: The Game,"PS4, XB1, PC",2018
2798,26,Wild West Online,PC,2018
2799,26,Super Seducer,"PS4, PC",2018
2800,25,Sniper Rust VR,Oculus,2018
